Session_ID,Customer_ID,Visit_Date,Age,Gender,City,Customer_Type,Previous_Purchases,Device,Traffic_Source,Session_Duration_Min,Pages_Viewed,Products_Viewed,Product_Category,Item_Purchased,Product_Price_INR,Added_to_Cart,Cart_Value_INR,Discount_Offered,Discount_Percent,Discount_Used,Purchased,Purchase_Amount_INR,Payment_Method,Delivery_Type,Review_Rating,Customer_Satisfaction
SES504935,CUST11130,2026-04-06 00:00:00,22,MALE,Jaipur,New,0,Desktop,Direct,11.2,4,4,Home & Kitchen,Bedsheet,4352,No,0,No,0,No,No,0,Net Banking,Same Day,,
SES503151,CUST10763,2025-04-15 00:00:00,26,FEMALE,Delhi,New,0,Desktop,Google,23.8,7,1,Sports,Cricket Bat,4245,Yes,8818,No,0,No,No,0,Credit Card,Same Day,,
SES504926,CUST10179,2026-04-12 00:00:00,23,FEMALE,Delhi,Returning,15,Mobile,Facebook,1.8,8,2,Electronics,Smart Watch,17343,Yes,33969,No,0,No,Yes,32383,Debit Card,Standard,4.8,4.9
SES504128,CUST11214,2025-08-24 00:00:00,21,MALE,Kolkata,Returning,5,Desktop,Facebook,2.7,7,2,Home & Kitchen,Coffee Maker,3597,Yes,5834,Yes,15,Yes,No,0,Credit Card,Standard,,
SES504385,CUST10578,2025-07-01 00:00:00,35,MALE,Bangalore,New,1,Mobile,Email,15.4,7,7,Fashion,Kurta,852,No,0,No,0,No,Yes,1402,Wallet,Standard,4.7,4.2
SES502965,CUST11146,2025-08-01 00:00:00,34,MALE,Bangalore,New,0,Mobile,Instagram,15.7,8,3,Books,Business Book,708,Yes,1644,Yes,20,Yes,No,0,UPI,Standard,,
SES503464,CUST10245,2025-06-27 00:00:00,18,FEMALE,Mumbai,New,0,Mobile,Facebook,23.5,11,7,Home & Kitchen,Storage Box,10940,Yes,22455,Yes,20,Yes,No,0,UPI,Standard,,
SES502530,CUST12089,2025-04-15 00:00:00,28,MALE,Bangalore,Returning,11,Desktop,Facebook,9.6,9,2,Fashion,Sneakers,6683,No,0,No,0,No,No,0,Debit Card,Standard,,
SES505644,CUST10778,2026-05-02 00:00:00,27,MALE,Chennai,Returning,3,Mobile,Direct,4.2,7,4,Fashion,T-Shirt,2310,No,0,Yes,20,Yes,No,0,Credit Card,Express,,
SES501677,CUST12189,2025-07-17 00:00:00,18,FEMALE,Mumbai,Returning,8,Mobile,Google,7.7,7,5,Sports,Yoga Mat,8592,No,0,Yes,25,Yes,Yes,6769,UPI,Standard,0,4.9
SES501049,CUST11763,2025-10-13 00:00:00,18,MALE,Bangalore,New,0,Mobile,Instagram,8.3,7,8,Books,Biography,949,No,0,Yes,15,Yes,Yes,1840,UPI,Standard,3.5,4
SES502950,CUST11995,2026-06-11 00:00:00,24,MALE,Mumbai,Returning,10,Desktop,Direct,2.4,10,2,Electronics,Bluetooth Speaker,6724,No,0,No,0,No,Yes,11664,UPI,Same Day,3.7,4
SES501961,CUST10190,2025-02-02 00:00:00,36,MALE,Hyderabad,New,0,Mobile,Instagram,9.2,6,3,Books,Business Book,539,Yes,736,Yes,20,Yes,No,0,Net Banking,Express,,
SES502531,CUST11794,2025-05-10 00:00:00,23,FEMALE,Mumbai,New,0,Mobile,Google,5.8,5,4,Fashion,Sneakers,1929,Yes,3037,Yes,15,Yes,Yes,2834,Credit Card,Standard,4.2,3.3
SES504645,CUST10274,2025-07-22 00:00:00,29,FEMALE,Delhi,New,0,Mobile,Google,11.7,5,3,Home & Kitchen,Table Lamp,4142,No,0,Yes,15,No,No,0,Credit Card,Standard,,
SES504929,CUST10799,2026-04-29 00:00:00,48,FEMALE,Chennai,New,1,Mobile,Direct,16.9,7,3,Books,Biography,2108,No,0,No,0,No,Yes,2715,UPI,Standard,4.9,4.7
SES503983,CUST10852,2025-05-05 00:00:00,28,MALE,Delhi,New,0,Mobile,Direct,3.7,6,3,Electronics,Smart Watch,10445,No,0,Yes,15,Yes,No,0,Credit Card,Express,,
SES500238,CUST10955,2025-03-21 00:00:00,25,FEMALE,Chennai,Returning,2,Mobile,Facebook,9.7,8,2,Fashion,Sneakers,6120,Yes,8123,No,0,No,No,0,Net Banking,Same Day,,
SES504173,CUST10726,2025-05-03 00:00:00,32,MALE,Delhi,New,1,Mobile,YouTube,2.1,7,6,Books,Business Book,721,No,0,No,0,No,No,0,UPI,Standard,,
SES505557,CUST11869,2025-03-19 00:00:00,34,MALE,Delhi,Returning,14,Tablet,Google,3.8,9,2,Fashion,Sneakers,3812,No,0,No,0,No,No,0,Wallet,Standard,,
SES501134,CUST12033,2025-04-01 00:00:00,37,FEMALE,Mumbai,New,0,Mobile,Email,12.7,9,2,Sports,Yoga Mat,9042,No,0,No,0,No,Yes,9500,Cash on Delivery,Standard,4.3,3.7
SES502881,CUST11549,2025-10-11 00:00:00,26,MALE,Kolkata,Returning,9,Mobile,Direct,22.1,7,4,Beauty,Moisturizer,1852,Yes,2255,Yes,10,Yes,Yes,2026,UPI,Standard,3.9,4.2
SES501806,CUST11429,2025-08-17 00:00:00,31,MALE,Delhi,Returning,4,Mobile,Referral,11.6,4,6,Fashion,Jeans,3188,No,0,Yes,15,Yes,No,0,Debit Card,Standard,,
SES504984,CUST11645,2026-03-28 00:00:00,37,UNKNOWN,Jaipur,Returning,14,Mobile,Direct,10.4,8,5,Fashion,Kurta,2970,No,0,Yes,20,No,No,0,Debit Card,Standard,,
SES500164,CUST10203,2025-09-10 00:00:00,28,FEMALE,Bangalore,New,1,Mobile,Facebook,5.2,8,3,Fashion,Jeans,3050,No,0,Yes,10,Yes,No,0,UPI,Standard,,
SES505953,CUST10338,2025-02-13 00:00:00,31,FEMALE,Mumbai,New,0,Desktop,Instagram,11.5,3,5,Books,Biography,1627,Yes,2597,Yes,30,Yes,Yes,2152,UPI,Standard,4.1,3.6
SES505737,CUST11962,2025-04-29 00:00:00,35,MALE,Delhi,New,1,Mobile,Instagram,10.5,9,1,Sports,Running Shoes,5086,Yes,9937,Yes,20,Yes,Yes,8683,Cash on Delivery,Standard,5,3.5
SES505679,CUST10694,2025-03-27 00:00:00,49,MALE,Hyderabad,New,0,Mobile,Direct,25.9,10,4,Electronics,Headphones,8936,Yes,10158,Yes,10,No,No,0,Credit Card,Standard,,
SES504542,CUST11462,2026-02-13 00:00:00,37,MALE,Lucknow,Returning,3,Desktop,Google,6.3,7,3,Beauty,Shampoo,4984,No,0,Yes,10,Yes,Yes,6341,Cash on Delivery,Express,3.2,5
SES504535,CUST12164,2025-11-11 00:00:00,40,MALE,Delhi,New,0,Mobile,YouTube,9.8,6,3,Home & Kitchen,Storage Box,2375,No,0,Yes,5,Yes,No,0,Net Banking,Express,,
SES504350,CUST10195,2025-04-12 00:00:00,42,MALE,Jaipur,New,0,Desktop,Google,6.4,5,8,Fashion,T-Shirt,3443,No,0,No,0,No,No,0,Credit Card,Standard,,
SES500266,CUST11140,2025-06-08 00:00:00,31,FEMALE,Hyderabad,Returning,13,Mobile,Google,4.4,5,2,Fashion,T-Shirt,2625,Yes,2937,No,0,No,Yes,5173,Debit Card,Express,4.5,3.4
SES503840,CUST10766,2025-09-24 00:00:00,22,MALE,Lucknow,Returning,15,Mobile,Instagram,2,7,8,Beauty,Moisturizer,2295,No,0,No,0,No,No,0,Credit Card,Standard,,
SES502002,CUST11369,2026-04-11 00:00:00,26,FEMALE,Delhi,Returning,4,Tablet,Referral,12.6,7,5,Fashion,T-Shirt,5024,No,0,Yes,5,No,No,0, UPI ,Standard,,
SES501812,CUST11986,2025-05-23 00:00:00,39,FEMALE,Delhi,Returning,15,Desktop,Facebook,7.5,8,5,Fashion,Jacket,5173,No,0,Yes,5,No,No,0,Credit Card,Express,,
SES503278,CUST10662,2025-09-18 00:00:00,20,MALE,Pune,New,0,Mobile,Direct,8.4,4,5,Home & Kitchen,Coffee Maker,5816,Yes,9952,No,0,No,No,0,credit card,Standard,,
SES503890,CUST12188,2025-01-28 00:00:00,32,MALE,Delhi,New,0,Desktop,Email,7.3,8,3,Electronics,Smart Watch,31375,No,0,Yes,5,Yes,No,0,Debit Card,Standard,,
SES502979,CUST11606,2025-07-14 00:00:00,18,MALE,Delhi,Returning,13,Mobile,Facebook,7.6,7,2,Fashion,T-Shirt,5386,No,0,No,0,No,No,0,Debit Card,Standard,,
SES504284,CUST10471,2025-09-28 00:00:00,31,MALE,Pune,New,0,Desktop,Google,5.8,8,7,Electronics,Wireless Earbuds,2411,Yes,5150,No,0,No,Yes,4470,Wallet,Express,5,4.3
SES502907,CUST11445,2025-05-16 00:00:00,38,MALE,Mumbai,Returning,12,Desktop,Instagram,16.5,4,2,Fashion,Sneakers,1199,Yes,2933,Yes,30,Yes,Yes,1993,Credit Card,Express,3.2,5
SES504314,CUST10384,2025-01-05 00:00:00,27,FEMALE,Hyderabad,Returning,5,Mobile,YouTube,9,10,2,Beauty,Moisturizer,2600,No,0,No,0,No,No,0,Debit Card,Standard,,
SES505528,CUST11167,2025-01-16 00:00:00,25,MALE,Jaipur,New,0,Mobile,Facebook,5.4,5,2,Sports,Dumbbells,9102,No,0,Yes,25,Yes,No,0,Cash on Delivery,Express,,
SES501429,CUST10874,2026-06-24 00:00:00,34,FEMALE,Delhi,Returning,7,Tablet,Direct,15.8,8,3,Beauty,Lipstick,3882,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES500399,CUST10617,2025-08-29 00:00:00,42,MALE,Ahmedabad,Returning,15,Desktop,Google,6.2,9,3,Books,Self Help Book,2251,Yes,2611,Yes,15,Yes,Yes,2400,Net Banking,Express,3.5,4.5
SES505142,CUST10273,2026-04-10 00:00:00,50,MALE,Mumbai,New,0,Desktop,Facebook,13.1,9,3,Home & Kitchen,Cookware Set,8448,No,0,No,0,No,No,0,Debit Card,Standard,,
SES505031,CUST10984,2025-02-04 00:00:00,23,MALE,Bangalore,Returning,11,Desktop,Instagram,9.8,10,6,Fashion,Jacket,6882,Yes,10563,Yes,10,Yes,No,0,UPI,Standard,,
SES500948,CUST12008,2025-05-02 00:00:00,22,FEMALE,Delhi,New,0,Mobile,Instagram,11.1,6,3,Fashion,Jeans,2088,Yes,2872,No,0,No,No,0,Cash on Delivery,Standard,,
SES503079,CUST11914,2026-05-22 00:00:00,24,FEMALE,Pune,New,0,Mobile,Email,11.4,9,2,Fashion,Kurta,6975,No,0,Yes,15,Yes,No,0,Debit Card,Standard,,
SES503139,CUST11753,2025-09-11 00:00:00,34,MALE,Bangalore,New,0,Desktop,Direct,5.3,8,4,Fashion,Jeans,3941,No,0,No,0,No,No,0,UPI,Same Day,,
SES505378,CUST12167,2025-10-21 00:00:00,18,MALE,Pune,Returning,8,Mobile,Email,10.4,7,2,Fashion,Kurta,4575,Yes,7590,No,0,No,Yes,5092,UPI,Express,4.6,4.5
SES505578,CUST10215,2026-03-23 00:00:00,48,FEMALE,Mumbai,New,0,Mobile,YouTube,7.8,8,5,Home & Kitchen,Bedsheet,4356,Yes,8213,No,0,No,Yes,8887,UPI,Express,4.2,4.2
SES505604,CUST10836,2025-04-09 00:00:00,40,MALE,Mumbai,Returning,7,Tablet,Google,11.2,9,3,Electronics,Smart Watch,21522,Yes,31772,No,0,No,No,0,Cash on Delivery,Express,,
SES505620,CUST11660,2026-04-18 00:00:00,26,MALE,Delhi,Returning,4,Desktop,YouTube,22.1,6,3,Beauty,Moisturizer,1490,No,0,No,0,No,No,0,Net Banking,Express,,
SES503230,CUST11416,2025-01-20 00:00:00,29,FEMALE,Ahmedabad,Returning,3,Mobile,Email,14.7,4,7,Fashion,Jacket,3685,Yes,3610,Yes,25,Yes,Yes,3322,Cash on Delivery,Express,3.9,5
SES504039,CUST11462,2025-04-03 00:00:00,40,MALE,Delhi,Returning,5,Mobile,Instagram,8.6,6,2,Home & Kitchen,Table Lamp,4256,No,0,No,0,No,No,0,Credit Card,Standard,,
SES501453,CUST11231,2025-08-17 00:00:00,42,FEMALE,Bangalore,Returning,8,Mobile,Email,4.1,11,5,Beauty,Moisturizer,1117,Yes,1499,No,0,No,Yes,1607,UPI,Express,4.3,3.6
SES500594,CUST11849,2026-03-11 00:00:00,33,MALE,Bangalore,Returning,15,Mobile,Instagram,18.1,8,3,Fashion,T-Shirt,6572,Yes,7317,Yes,10,Yes,Yes,5306,Debit Card,Standard,4.3,2.6
SES502726,CUST10019,2026-03-02 00:00:00,28,MALE,Hyderabad,New,0,Mobile,Direct,11,4,3,Fashion,Jacket,5278,No,0,No,0,No,No,0,UPI,Express,,
SES500042,CUST11479,2025-08-13 00:00:00,37,MALE,Delhi,New,0,Desktop,Instagram,8.4,7,6,Sports,Cricket Bat,999,Yes,1335,Yes,10,No,Yes,1583,Credit Card,Standard,3.7,5
SES500561,CUST10518,2025-11-15 00:00:00,30,MALE,Bangalore,New,0,Desktop,Instagram,14.9,8,2,Electronics,Bluetooth Speaker,6192,Yes,11274,Yes,15,No,No,0,Wallet,Express,,
SES504857,CUST10345,2025-12-06 00:00:00,18,MALE,Bangalore,Returning,4,Mobile,Google,3.5,13,2,Fashion,Jeans,3661,No,0,Yes,15,No,No,0,Debit Card,Express,,
SES504950,CUST11491,2025-10-23 00:00:00,35,FEMALE,Mumbai,New,0,Mobile,Instagram,10.8,9,5,Home & Kitchen,Cookware Set,1991,No,0,Yes,15,Yes,Yes,3326,UPI,Same Day,4.5,4.6
SES500490,CUST11532,2026-02-05 00:00:00,24,FEMALE,Pune,New,0,Mobile,Facebook,9.7,5,2,Electronics,Headphones,21026,No,0,No,0,No,No,0,UPI,Standard,,
SES500244,CUST11800,2026-05-04 00:00:00,31,FEMALE,Hyderabad,New,0,Mobile,Direct,5.4,9,3,Beauty,Lipstick,4567,Yes,7971,Yes,30,Yes,No,0,Debit Card,Same Day,,
SES503173,CUST10043,2026-05-04 00:00:00,18,FEMALE,Bangalore,Returning,3,Tablet,Google,6.3,6,5,Fashion,Kurta,6509,No,0,No,0,No,No,0,UPI,Standard,,
SES501340,CUST12036,2026-03-24 00:00:00,28,UNKNOWN,Lucknow,New,0,Desktop,Google,12.7,8,2,Home & Kitchen,Storage Box,7110,No,0,Yes,15,Yes,Yes,8413,UPI,Express,4.4,3.3
SES503980,CUST10670,2026-01-22 00:00:00,39,FEMALE,Delhi,New,1,Desktop,YouTube,6.7,7,4,Home & Kitchen,Storage Box,12321,No,0,No,0,No,No,0,Credit Card,Standard,,
SES504166,CUST10811,2025-06-18 00:00:00,43,MALE,Pune,Returning,7,Mobile,Email,15.1,5,6,Beauty,Face Wash,2697,No,0,Yes,15,Yes,Yes,3940,Cash on Delivery,Express,3.4,4.8
SES500406,CUST11893,2025-03-04 00:00:00,40,MALE,Ahmedabad,Returning,5,Mobile,Direct,10.5,2,4,Beauty,Moisturizer,1467,No,0,No,0,No,No,0,Debit Card,Standard,,
SES501443,CUST10662,2025-06-24 00:00:00,27,MALE,Bangalore,New,0,Mobile,Google,11.7,9,3,Beauty,Lipstick,3542,No,0,No,0,No,No,0,Cash on Delivery,Same Day,,
SES500262,CUST10181,2026-01-31 00:00:00,39,FEMALE,Mumbai,Returning,6,Mobile,Instagram,13.6,3,4,Beauty,Lipstick,4284,No,0,No,0,No,No,0,Net Banking,Standard,,
SES503956,CUST11399,2026-04-25 00:00:00,18,MALE,Hyderabad,Returning,2,Mobile,YouTube,15,8,2,Fashion,Jeans,5712,Yes,14002,Yes,25,Yes,Yes,6517,UPI,Standard,4.6,3.1
SES503538,CUST11504,2026-03-07 00:00:00,18,MALE,Chennai,Returning,7,Mobile,Instagram,15.4,5,6,Fashion,Sneakers,1048,Yes,2123,No,0,No,Yes,1751,Credit Card,Standard,4.8,4.1
SES505499,CUST11363,2026-05-09 00:00:00,39,MALE,Bangalore,New,0,Desktop,Direct,7.8,6,4,Electronics,Headphones,29105,Yes,48580,No,0,No,No,0,Cash on Delivery,Standard,,
SES501690,CUST11317,2025-12-25 00:00:00,29,FEMALE,Mumbai,Returning,10,Mobile,Direct,12.3,6,4,Electronics,Bluetooth Speaker,9630,No,0,Yes,20,Yes,No,0,UPI,Standard,,
SES503479,CUST11777,2026-03-24 00:00:00,18,MALE,Hyderabad,New,1,Desktop,YouTube,25.6,7,2,Sports,Yoga Mat,11211,Yes,13036,No,0,No,No,0,Credit Card,Standard,,
SES501726,CUST11923,2025-12-17 00:00:00,47,MALE,Mumbai,New,0,Mobile,Instagram,8.1,6,5,Electronics,Bluetooth Speaker,19488,No,0,No,0,No,No,0,UPI,Express,,
SES501204,CUST10921,2025-12-23 00:00:00,33,FEMALE,Bangalore,Returning,15,Mobile,Email,6.9,4,3,Beauty,Lipstick,2674,Yes,6199,No,0,No,Yes,4814,UPI,Standard,3.3,3.8
SES500835,CUST11866,2025-02-18 00:00:00,18,MALE,Delhi,New,0,Mobile,Instagram,10.9,14,4,Sports,Yoga Mat,1685,No,0,Yes,5,Yes,No,0,Wallet,Standard,,
SES501867,CUST10124,2025-03-13 00:00:00,29,MALE,Chennai,New,0,Mobile,Referral,9.2,9,3,Fashion,Jeans,1337,Yes,1438,Yes,15,Yes,No,0,Credit Card,Standard,,
SES502497,CUST11575,2025-11-17 00:00:00,25,MALE,Kolkata,New,0,Desktop,Google,9.8,6,6,Home & Kitchen,Coffee Maker,1714,No,0,No,0,No,No,0,Wallet,Same Day,,
SES503017,CUST11752,2026-06-11 00:00:00,18,MALE,Jaipur,Returning,5,Mobile,Referral,10.9,9,4,Sports,Yoga Mat,5715,Yes,11777,No,0,No,No,0,UPI,Express,,
SES504536,CUST10260,2026-05-19 00:00:00,45,MALE,Delhi,Returning,8,Mobile,Facebook,21.1,6,5,Fashion,Kurta,1133,Yes,2372,Yes,15,Yes,Yes,1587,Cash on Delivery,Express,3.3,4.4
SES502011,CUST10461,2025-10-19 00:00:00,41,FEMALE,Bangalore,Returning,10,Desktop,Email,14,9,5,Sports,Yoga Mat,11587,Yes,18070,No,0,No,Yes,21058,Credit Card,Standard,4.1,4.1
SES505500,CUST11821,2026-01-22 00:00:00,18,MALE,Kolkata,Returning,9,Mobile,Facebook,4.7,11,1,Fashion,Sneakers,2841,Yes,3955,No,0,No,Yes,3228,Net Banking,Express,3.8,4.6
SES500341,CUST10634,2025-07-31 00:00:00,38,MALE,Ahmedabad,Returning,8,Desktop,Google,11.6,7,4,Home & Kitchen,Table Lamp,10811,Yes,19796,No,0,No,No,0,Debit Card,Standard,,
SES504196,CUST10495,2026-03-06 00:00:00,36,MALE,Chennai,Returning,3,Mobile,Direct,10.2,5,4,Beauty,Perfume,3622,No,0,Yes,15,Yes,No,0,Debit Card,Express,,
SES501602,CUST10851,2025-01-15 00:00:00,32,MALE,Lucknow,Returning,7,Desktop,Direct,2.3,3,4,Books,Biography,2451,Yes,2285,Yes,15,Yes,No,0,Credit Card,Standard,,
SES502797,CUST11465,2026-02-11 00:00:00,46,FEMALE,Chennai,Returning,15,Desktop,Google,17,12,4,Home & Kitchen,Table Lamp,8923,Yes,7518,No,0,No,No,0,Cash on Delivery,Same Day,,
SES504875,CUST11888,2025-07-01 00:00:00,25,MALE,Mumbai,Returning,4,Mobile,YouTube,7.5,10,1,Fashion,Jeans,4941,No,0,Yes,20,Yes,Yes,6986,Wallet,Express,4.4,2.2
SES505662,CUST12195,2025-09-01 00:00:00,35,MALE,Delhi,New,0,Mobile,YouTube,2.9,7,3,Fashion,Kurta,1991,No,0,No,0,No,No,0,UPI,Express,,
SES500481,CUST10456,2025-09-13 00:00:00,29,MALE,Pune,Returning,10,Desktop,Instagram,8.4,3,3,Sports,Football,9900,No,0,Yes,10,No,No,0,UPI,Standard,,
SES503876,CUST11491,2026-04-25 00:00:00,37,FEMALE,Kolkata,New,0,Desktop,YouTube,11,6,6,Books,Biography,1949,No,0,Yes,25,Yes,No,0,Wallet,Express,,
SES503726,CUST11826,2025-12-23 00:00:00,41,MALE,Jaipur,New,0,Mobile,Referral,14.2,6,5,Electronics,Bluetooth Speaker,33402,Yes,73084,Yes,15,Yes,Yes,56198,Net Banking,Standard,3.3,4.6
SES504394,CUST10527,2025-08-03 00:00:00,34,FEMALE,Mumbai,New,0,Mobile,Direct,8.3,11,1,Electronics,Smart Watch,33031,Yes,31431,No,0,No,Yes,61105,UPI,Standard,3.5,3.9
SES502786,CUST11046,2025-11-13 00:00:00,18,MALE,Bangalore,New,0,Mobile,YouTube,0.8,4,1,Home & Kitchen,Table Lamp,2063,No,0,No,0,No,No,0,UPI,Same Day,,
SES501524,CUST12021,2026-04-20 00:00:00,37,FEMALE,Pune,New,0,Desktop,Referral,2,7,4,Books,Biography,1418,No,0,No,0,No,No,0,UPI,Express,,
SES503622,CUST11328,2026-01-06 00:00:00,18,FEMALE,Chennai,New,0,Mobile,Instagram,12.5,7,2,Fashion,Kurta,605,No,0,No,0,No,No,0,Credit Card,Standard,,
SES504491,CUST11067,2026-02-05 00:00:00,18,FEMALE,Bangalore,New,0,Desktop,YouTube,14.3,13,5,Fashion,T-Shirt,2111,Yes,4279,No,0,No,Yes,3833,UPI,Same Day,3,4.8
SES505350,CUST11095,2026-04-10 00:00:00,29,FEMALE,New Delhi,New,0,Mobile,Instagram,8.2,9,6,Electronics,Bluetooth Speaker,14545,Yes,15002,No,0,No,No,0,UPI,Express,,
SES505591,CUST10434,2025-09-03 00:00:00,37,FEMALE,Delhi,Returning,7,Mobile,Google,12.3,8,5,Home & Kitchen,Storage Box,4417,No,0,No,0,No,No,0,UPI,Same Day,,
SES505960,CUST11075,2025-11-08 00:00:00,33,FEMALE,Hyderabad,Returning,15,Desktop,Facebook,10.7,5,2,Electronics,Power Bank,14322,No,0,No,0,No,No,0,Debit Card,Express,,
SES500800,CUST11066,2025-01-09 00:00:00,27,FEMALE,Mumbai,Returning,13,Mobile,Google,4.9,7,3,Books,Biography,1733,No,0,Yes,15,No,No,0,Net Banking,Standard,,
SES501767,CUST10149,2025-10-01 00:00:00,18,FEMALE,Jaipur,New,0,Tablet,Facebook,7.1,10,5,Electronics,Headphones,23711,No,0,Yes,5,Yes,No,0,UPI,Standard,,
SES505988,CUST10863,2025-12-18 00:00:00,40,FEMALE,Jaipur,Returning,3,Mobile,Direct,9.2,10,5,Fashion,Jacket,6727,No,0,Yes,25,Yes,No,0,UPI,Express,,
SES503026,CUST11462,2026-06-09 00:00:00,32,MALE,Mumbai,Returning,3,Mobile,Instagram,3.5,4,4,Sports,Dumbbells,11163,Yes,10128,Yes,15,Yes,Yes,21174,UPI,Express,4.4,2.8
SES502454,CUST11937,2025-06-07 00:00:00,18,MALE,Jaipur,Returning,9,Desktop,Instagram,4.3,10,3,Sports,Running Shoes,7606,No,0,No,0,No,No,0,Wallet,Standard,,
SES504368,CUST11261,2026-06-09 00:00:00,30,MALE,Mumbai,Returning,15,Mobile,Google,12.1,6,10,Fashion,Jeans,1916,No,0,Yes,20,Yes,No,0,UPI,Standard,,
SES504765,CUST10374,2025-06-24 00:00:00,23,MALE,Ahmedabad,New,0,Mobile,Email,9,9,6,Sports,Football,6572,No,0,Yes,30,Yes,No,0,Cash on Delivery,Express,,
SES504881,CUST10274,2025-09-01 00:00:00,34,FEMALE,Delhi,Returning,2,Mobile,Facebook,6.1,9,3,Electronics,Bluetooth Speaker,12293,No,0,Yes,15,Yes,Yes,9884,Credit Card,Same Day,4.4,4.1
SES503705,CUST10944,2025-05-04 00:00:00,42,MALE,Chennai,New,0,Mobile,YouTube,2.9,9,2,Electronics,Bluetooth Speaker,20827,No,0,Yes,10,Yes,No,0,Credit Card,Express,,
SES505641,CUST10546,2025-03-19 00:00:00,48,FEMALE,Hyderabad,Returning,5,Mobile,Unknown,6.4,8,6,Fashion,Sneakers,3039,Yes,5866,No,0,No,Yes,5217,Debit Card,Same Day,4.5,4.1
SES500364,CUST11636,2026-05-08 00:00:00,31,MALE,Kolkata,Returning,11,Desktop,Instagram,3.7,9,5,Fashion,T-Shirt,5749,Yes,5179,Yes,20,Yes,Yes,6546,UPI,Standard,3.6,5
SES501272,CUST10586,2025-04-14 00:00:00,28,MALE,Hyderabad,Returning,3,Desktop,Referral,11.2,5,2,Home & Kitchen,Coffee Maker,10035,No,0,No,0,No,No,0,Credit Card,Standard,,
SES502004,CUST10213,2025-03-22 00:00:00,50,FEMALE,Bangalore,New,0,Desktop,Google,8.6,9,2,Fashion,Jeans,4947,Yes,4535,Yes,15,Yes,Yes,7254,UPI,Same Day,3.2,4.3
SES505425,CUST11470,2025-05-13 00:00:00,43,MALE,Delhi,New,1,Mobile,Google,11.8,5,5,Electronics,Bluetooth Speaker,10834,No,0,No,0,No,No,0,Debit Card,Standard,,
SES505400,CUST11026,2026-06-27 00:00:00,40,MALE,Jaipur,New,0,Desktop,Direct,9.5,11,6,Sports,Football,11514,Yes,21635,No,0,No,No,0,Wallet,Standard,,
SES505655,CUST10085,2025-12-19 00:00:00,24,FEMALE,Hyderabad,Returning,13,Desktop,YouTube,3.5,2,4,Home & Kitchen,Cookware Set,2853,No,0,No,0,No,No,0,Wallet,Standard,,
SES504983,CUST11351,2025-12-03 00:00:00,28,FEMALE,Bangalore,Returning,4,Mobile,Direct,5.2,5,1,Beauty,Lipstick,1478,Yes,3498,No,0,No,No,0,UPI,Standard,,
SES500348,CUST11213,2026-01-30 00:00:00,43,UNKNOWN,Bangalore,Returning,9,Mobile,Direct,10.9,7,3,Books,Academic Book,1413,No,0,Yes,10,Yes,No,0,UPI,Standard,,
SES503351,CUST10390,2025-12-28 00:00:00,33,FEMALE,Bangalore,Returning,10,Desktop,Facebook,9.7,5,1,Fashion,Jacket,4087,No,0,Yes,25,Yes,Yes,7023,Debit Card,Standard,3.1,5
SES505847,CUST10473,2026-04-12 00:00:00,26,MALE,Bangalore,New,0,Mobile,Instagram,3.1,6,3,Books,Fiction Book,1690,Yes,2955,No,0,No,Yes,1491,Debit Card,Express,3.8,4.8
SES503614,CUST10351,2026-02-09 00:00:00,43,MALE,Mumbai,Returning,11,Desktop,Instagram,3.6,15,5,Electronics,Bluetooth Speaker,30746,No,0,Yes,20,Yes,Yes,49323,Credit Card,Express,3.7,5
SES505570,CUST10221,2026-05-07 00:00:00,18,FEMALE,Kolkata,Returning,10,Mobile,Google,23.3,6,2,Home & Kitchen,Cookware Set,1143,Yes,2833,No,0,No,Yes,1478,Cash on Delivery,Express,3.7,3.6
SES502563,CUST11131,2025-03-27 00:00:00,49,FEMALE,Kolkata,Returning,11,Mobile,Instagram,6,5,3,Beauty,Face Wash,1923,Yes,4620,No,0,No,Yes,3661,Credit Card,Express,4,4.6
SES503028,CUST11523,2025-11-23 00:00:00,27,MALE,Delhi,Returning,11,Mobile,Google,9,6,3,Sports,Running Shoes,10960,Yes,13779,Yes,10,No,Yes,10556,Cash on Delivery,Standard,3.7,2.8
SES504735,CUST11696,2026-05-29 00:00:00,23,FEMALE,Jaipur,New,0,Mobile,YouTube,16.6,12,3,Electronics,Power Bank,18473,Yes,22383,No,0,No,Yes,32277,Wallet,Standard,4,3.2
SES505529,CUST11877,2025-04-23 00:00:00,35,MALE,Pune,Returning,7,Mobile,Google,7.6,7,9,Electronics,Wireless Earbuds,14456,No,0,Yes,10,No,No,0,Credit Card,Express,,
SES501424,CUST10022,2026-04-11 00:00:00,29,FEMALE,Delhi,Returning,5,Mobile,Instagram,1.2,6,4,Fashion,Kurta,3622,Yes,8073,Yes,20,No,Yes,3625,UPI,Standard,3.9,5
SES500657,CUST10337,2026-05-26 00:00:00,20,MALE,Delhi,New,0,Mobile,Facebook,4.8,6,4,Fashion,Jeans,4996,No,0,No,0,No,No,0,UPI,Standard,,
SES503084,CUST11983,2025-05-19 00:00:00,36,FEMALE,Pune,Returning,13,Mobile,Google,7.1,5,5,Sports,Dumbbells,9507,Yes,15666,No,0,No,Yes,18011,Credit Card,Express,3.1,5
